entidad_federativa,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Hidalgo,2006,3,False,169.029715,-3.652344999999997
Hidalgo,2006,4,False,194.382045,25.352329999999995
Hidalgo,2007,1,False,46.866931,46.866931
Hidalgo,2007,2,False,65.269366,18.402435000000004
Hidalgo,2007,3,False,92.747155,27.477789
Hidalgo,2007,4,False,87.068187,-5.678968000000012
Hidalgo,2008,1,False,55.326739,55.326739
Hidalgo,2008,2,False,93.921011,38.59427199999999
Hidalgo,2008,3,False,104.567754,10.646743
Hidalgo,2008,4,False,121.744071,17.17631700000001
Hidalgo,2009,1,False,25.255137,25.255137
Hidalgo,2009,2,False,58.309287,33.05414999999999
Hidalgo,2009,3,False,67.068172,8.758885000000006
Hidalgo,2009,4,False,111.455124,44.386951999999994
Hidalgo,2010,1,False,72.018851,72.018851
Hidalgo,2010,2,False,337.784647,265.765796
Hidalgo,2010,3,False,359.831636,22.046988999999996
Hidalgo,2010,4,False,380.346931,20.51529499999998
Hidalgo,2011,1,False,135.7088613,135.7088613
Hidalgo,2011,2,False,181.44838884,45.73952754000001
Hidalgo,2011,3,False,199.05770484,17.609316000000007
Hidalgo,2011,4,False,265.52540805,66.46770321
Hidalgo,2012,1,False,34.31308511,34.31308511
Hidalgo,2012,2,False,55.68615078,21.373065669999995
Hidalgo,2012,3,False,150.21394678,94.527796
Hidalgo,2012,4,False,178.80899578,28.595049000000017
Hidalgo,2013,1,False,96.57782326,96.57782326
Hidalgo,2013,2,False,420.12580457,323.54798131
Hidalgo,2013,3,False,380.27558057,-39.850224000000026
Hidalgo,2013,4,False,470.02068617,89.74510559999999
Hidalgo,2014,1,False,99.79252991,99.79252991
Hidalgo,2014,2,False,-52.25768264,-152.05021255
Hidalgo,2014,3,False,-67.5200456,-15.262362960000004
Hidalgo,2014,4,False,-66.07296627,1.4470793300000082
Hidalgo,2015,1,False,240.09765528,240.09765528
Hidalgo,2015,2,False,314.84242321,74.74476793
Hidalgo,2015,3,False,331.24258505,16.40016184000001
Hidalgo,2015,4,False,523.72557033,192.48298527999998
Hidalgo,2016,1,False,130.74189662,130.74189662
Hidalgo,2016,2,False,184.4516251,53.709728479999995
Hidalgo,2016,3,False,267.3159386,82.86431349999998
Hidalgo,2016,4,False,444.57381901,177.25788041000004
Hidalgo,2017,1,False,93.77729179,93.77729179
Hidalgo,2017,2,False,215.45219559,121.6749038
Hidalgo,2017,3,False,269.65402414,54.20182854999999
Hidalgo,2017,4,False,349.36115393,79.70712979000001
Hidalgo,2018,1,False,158.00140056,158.00140056
Hidalgo,2018,2,False,194.99645881,36.99505825
Hidalgo,2018,3,False,169.69375501,-25.302703800000018
Hidalgo,2018,4,False,186.47813984,16.784384830000022
Hidalgo,2019,1,False,124.46187341,124.46187341
Hidalgo,2019,2,False,211.86813814,87.40626473000002
Hidalgo,2019,3,False,233.50097848,21.632840339999973
Hidalgo,2019,4,False,283.87447691,50.37349843000001
Hidalgo,2020,1,False,94.32882504,94.32882504
Hidalgo,2020,2,False,234.67187266,140.34304762
Hidalgo,2020,3,False,250.11624852,15.444375860000008
Hidalgo,2020,4,False,278.71752367,28.601275149999992
Hidalgo,2021,1,False,121.80936691,121.80936691
Hidalgo,2021,2,False,137.34037773,15.531010820000006
Hidalgo,2021,3,False,194.38432487,57.04394714
Hidalgo,2021,4,False,176.26853438,-18.115790489999995
Hidalgo,2022,1,False,153.65033236,153.65033236
Hidalgo,2022,2,False,280.67444339,127.02411103000003
Hidalgo,2022,3,False,398.20543958,117.53099619
Hidalgo,2022,4,False,412.74001768,14.534578099999976
Hidalgo,2023,1,False,196.95808787,196.95808787
Hidalgo,2023,2,False,269.67550386,72.71741598999998
Hidalgo,2023,3,False,359.32719374,89.65168987999999
Hidalgo,2023,4,False,346.43085038,-12.896343360000003
Hidalgo,2024,1,False,223.29267733,223.29267733
Hidalgo,2024,2,False,429.83720011,206.54452278000002
Hidalgo,2024,3,False,288.24429134,-141.59290877
Hidalgo,2024,4,False,302.13062652,13.886335180000003
Hidalgo,2025,1,False,124.35568623,124.35568623
Hidalgo,2025,2,False,92.73158966,-31.624096570000006
Hidalgo,2025,3,False,100.75864509,8.027055430000004
Hidalgo,2025,4,False,193.69722089,92.93857580000001
Jalisco,2006,1,False,171.69822535,171.69822535
Jalisco,2006,2,False,639.6133926,467.91516724999997
Jalisco,2006,3,False,829.56710533,189.95371273
Jalisco,2006,4,False,992.73878479,163.17167945999995
Jalisco,2007,1,False,460.20352729,460.20352729
Jalisco,2007,2,False,706.09060087,245.88707358
Jalisco,2007,3,False,702.13846312,-3.95213775000002
Jalisco,2007,4,False,1837.71809601,1135.57963289
Jalisco,2008,1,False,205.40282671,205.40282671
Jalisco,2008,2,False,591.85215368,386.44932697
Jalisco,2008,3,False,745.82701812,153.97486444000003
Jalisco,2008,4,False,1040.67344655,294.84642843000006
Jalisco,2009,1,False,401.36988503,401.36988503
Jalisco,2009,2,False,811.39686863,410.0269836
Jalisco,2009,3,False,1141.75122762,330.35435899000004
Jalisco,2009,4,False,1005.72111359,-136.03011403000005
Jalisco,2010,1,False,410.27805565,410.27805565
Jalisco,2010,2,False,1192.63025333,782.35219768
Jalisco,2010,3,False,1539.41647357,346.78622024000015
Jalisco,2010,4,False,2210.2951618,670.8786882300001
Jalisco,2011,1,False,200.80237653,200.80237653
Jalisco,2011,2,False,602.76784158,401.96546505
Jalisco,2011,3,False,741.60678644,138.83894485999997
Jalisco,2011,4,False,1036.30078698,294.69400054000016
Jalisco,2012,1,False,622.64037717,622.64037717
Jalisco,2012,2,False,909.15302642,286.51264925
Jalisco,2012,3,False,1177.88803909,268.73501266999995
Jalisco,2012,4,False,1415.26239003,237.3743509400001
Jalisco,2013,1,False,172.05222125,172.05222125
Jalisco,2013,2,False,1974.07932318,1802.02710193
Jalisco,2013,3,False,2384.73119886,410.6518756799999
Jalisco,2013,4,False,2937.91638611,553.1851872500001
Jalisco,2014,1,False,679.27193236,679.27193236
Jalisco,2014,2,False,703.19378836,23.921855999999934
Jalisco,2014,3,False,1012.40145143,309.20766306999997
Jalisco,2014,4,False,1684.59803796,672.1965865300001
Jalisco,2015,1,False,1236.93070801,1236.93070801
Jalisco,2015,2,False,1553.37828476,316.44757675000005
Jalisco,2015,3,False,2331.32270482,777.9444200600001
Jalisco,2015,4,False,3138.39722865,807.0745238300001
Jalisco,2016,1,False,1462.67533453,1462.67533453
Jalisco,2016,2,False,1812.00131565,349.3259811199998
Jalisco,2016,3,False,1857.04416352,45.04284787000006
Jalisco,2016,4,False,2102.27134825,245.22718472999986
Jalisco,2017,1,False,539.15243377,539.15243377
Jalisco,2017,2,False,734.46967931,195.31724553999993
Jalisco,2017,3,False,1050.0799983,315.61031899
Jalisco,2017,4,False,1552.88968848,502.80969017999996
Jalisco,2018,1,False,1271.93969589,1271.93969589
Jalisco,2018,2,False,1259.83842836,-12.101267529999859
Jalisco,2018,3,False,1611.54565902,351.7072306599998
Jalisco,2018,4,False,1016.61818629,-594.9274727299999
Jalisco,2019,1,False,1629.35404181,1629.35404181
Jalisco,2019,2,False,2120.93738118,491.5833393700002
Jalisco,2019,3,False,2336.0928698,215.1554886199997
Jalisco,2019,4,False,1571.68579236,-764.4070774399997
Jalisco,2020,1,False,1426.47223668,1426.47223668
Jalisco,2020,2,False,2056.93748154,630.4652448600002
Jalisco,2020,3,False,2085.27863523,28.341153689999828
Jalisco,2020,4,False,2133.98751744,48.708882209999956
Jalisco,2021,1,False,943.89858791,943.89858791
Jalisco,2021,2,False,1174.09073343,230.19214552000005
Jalisco,2021,3,False,1383.28598644,209.19525301
Jalisco,2021,4,False,2143.48603565,760.2000492099999
Jalisco,2022,1,False,1628.61795508,1628.61795508
Jalisco,2022,2,False,2270.47756585,641.8596107699998
Jalisco,2022,3,False,2752.85683862,482.37927277000017
Jalisco,2022,4,False,2982.56614082,229.7093021999999
Jalisco,2023,1,False,1134.28585138,1134.28585138
Jalisco,2023,2,False,1265.75197451,131.46612313000014
Jalisco,2023,3,False,1426.85333394,161.10135943
Jalisco,2023,4,False,1911.20570965,484.35237570999993
Jalisco,2024,1,False,788.18095795,788.18095795
Jalisco,2024,2,False,915.6189873,127.43802934999997
Jalisco,2024,3,False,1156.02402316,240.4050358600001
Jalisco,2024,4,False,1164.99085549,8.966832329999988
Jalisco,2025,1,False,688.30072895,688.30072895
Jalisco,2025,2,False,1077.30055876,388.99982981000005
Jalisco,2025,3,False,1181.34487666,104.0443178999999
Jalisco,2025,4,False,1406.4181501,225.0732734400001
Michoacán,2006,1,False,38.51677,38.51677
Michoacán,2006,2,False,87.446766,48.929995999999996
Michoacán,2006,3,False,127.98216458,40.535398580000006
Michoacán,2006,4,False,63.35109658,-64.631068
Michoacán,2007,1,False,80.569794,80.569794
Michoacán,2007,2,False,1615.013695,1534.443901
Michoacán,2007,3,False,1677.573416,62.559720999999854
Michoacán,2007,4,False,1860.910894,183.33747800000015
Michoacán,2008,1,False,79.523149,79.523149
Michoacán,2008,2,False,131.29347,51.77032100000001
Michoacán,2008,3,False,147.291832,15.998361999999986
Michoacán,2008,4,False,187.211323,39.919490999999994
Michoacán,2009,1,False,38.297286,38.297286
Michoacán,2009,2,False,94.369649,56.072362999999996
Michoacán,2009,3,False,130.12734014,35.757691140000006
Michoacán,2009,4,False,156.47530514,26.347964999999988
Michoacán,2010,1,False,100.13574,100.13574
Michoacán,2010,2,False,154.26068,54.12494000000001
Michoacán,2010,3,False,145.45706787,-8.803612130000005
Michoacán,2010,4,False,158.19514287,12.73807500000001
Michoacán,2011,1,False,16.47947635,16.47947635
Michoacán,2011,2,False,98.64698984,82.16751349
Michoacán,2011,3,False,129.82676884,31.179778999999996
Michoacán,2011,4,False,150.68243436,20.855665520000002
Michoacán,2012,1,False,80.44212965,80.44212965
Michoacán,2012,2,False,65.90812396,-14.53400569
Michoacán,2012,3,False,180.36840196,114.460278
Michoacán,2012,4,False,335.97022796,155.601826
Michoacán,2013,1,False,146.29465587,146.29465587
Michoacán,2013,2,False,735.25985311,588.96519724
Michoacán,2013,3,False,811.69171711,76.43186400000002
Michoacán,2013,4,False,2247.67341018,1435.98169307
Michoacán,2014,1,False,121.72037253,121.72037253
Michoacán,2014,2,False,44.92877419,-76.79159834000001
Michoacán,2014,3,False,119.31764823,74.38887404
Michoacán,2014,4,False,211.47905261,92.16140438
Michoacán,2015,1,False,152.5423781,152.5423781
Michoacán,2015,2,False,207.60445728,55.062079179999984
Michoacán,2015,3,False,258.06293932,50.45848204000001
Michoacán,2015,4,False,419.02659778,160.96365845999998
Michoacán,2016,1,False,114.00345173,114.00345173
Michoacán,2016,2,False,108.91951086,-5.083940869999992
Michoacán,2016,3,False,124.79386513,15.874354269999998
Michoacán,2016,4,False,193.91553761,69.12167248
Michoacán,2017,1,False,129.88950518,129.88950518
Michoacán,2017,2,False,185.78139198,55.89188680000001
Michoacán,2017,3,False,177.45109104,-8.33030094
Michoacán,2017,4,False,294.68672484,117.23563380000002
Michoacán,2018,1,False,193.01599359,193.01599359
Michoacán,2018,2,False,293.64717333,100.63117974
Michoacán,2018,3,False,365.14934487,71.50217154
Michoacán,2018,4,False,437.06151744,71.91217257
Michoacán,2019,1,False,143.1724678,143.1724678
Michoacán,2019,2,False,159.61248518,16.44001738
Michoacán,2019,3,False,175.32423308,15.711747900000006
Michoacán,2019,4,False,298.00677271,122.68253963000001
Michoacán,2020,1,False,235.46466331,235.46466331
Michoacán,2020,2,False,256.66817784,21.203514530000007
Michoacán,2020,3,False,269.39592127,12.727743429999975
Michoacán,2020,4,False,272.79850033,3.4025790600000505
Michoacán,2021,1,False,1040.28305227,1040.28305227
Michoacán,2021,2,False,1064.79505011,24.51199783999982
Michoacán,2021,3,False,1058.02992281,-6.765127299999904
Michoacán,2021,4,False,1033.72841629,-24.301506519999975
Michoacán,2022,1,False,130.1037864,130.1037864
Michoacán,2022,2,False,154.36224406,24.258457660000005
Michoacán,2022,3,False,146.85727463,-7.5049694299999885
Michoacán,2022,4,False,166.85547435,19.998199720000002
Michoacán,2023,1,False,228.70099705,228.70099705
Michoacán,2023,2,False,205.27131832,-23.429678730000006
Michoacán,2023,3,False,214.23048185,8.959163529999984
Michoacán,2023,4,False,161.95139323,-52.27908861999998
Michoacán,2024,1,False,174.12454422,174.12454422
Michoacán,2024,2,False,201.24419425,27.119650030000003
Michoacán,2024,3,False,140.10496093,-61.13923331999999
Michoacán,2024,4,False,120.76608942,-19.338871510000004
Michoacán,2025,1,False,103.49861988,103.49861988
Michoacán,2025,2,False,155.75760421,52.258984330000004
Michoacán,2025,3,False,184.28317895,28.525574739999996
Michoacán,2025,4,False,178.76739313,-5.515785820000019
Morelos,2006,1,False,-13.968841,-13.968841
Morelos,2006,2,False,30.094259,44.0631
Morelos,2006,3,False,-3.332346,-33.426605
Morelos,2006,4,False,173.947325,177.279671
Morelos,2007,1,False,352.206628,352.206628
Morelos,2007,2,False,361.613286,9.406657999999993
Morelos,2007,3,False,372.945399,11.332112999999993
Morelos,2007,4,False,393.498015,20.552616
Morelos,2008,1,False,285.774477,285.774477
Morelos,2008,2,False,246.344507,-39.42997
Morelos,2008,3,False,256.257062,9.912555000000026
Morelos,2008,4,False,284.792855,28.535792999999956
Morelos,2009,1,False,133.030456,133.030456
Morelos,2009,2,False,176.71143136,43.68097536000002
Morelos,2009,3,False,186.13514336,9.423711999999995
Morelos,2009,4,False,121.69188636,-64.443257
Morelos,2010,1,False,133.233602,133.233602
Morelos,2010,2,False,138.835382,5.601780000000019
Morelos,2010,3,False,151.255452,12.420069999999981
Morelos,2010,4,False,199.379236,48.123784
Morelos,2011,1,False,108.07533352,108.07533352
Morelos,2011,2,False,117.73174506,9.656411539999993
Morelos,2011,3,False,120.39501806,2.6632730000000038
Morelos,2011,4,False,102.45875694,-17.936261119999998
Morelos,2012,1,False,129.1800001,129.1800001
Morelos,2012,2,False,179.7119651,50.531964999999985
Morelos,2012,3,False,231.8261511,52.11418600000002
Morelos,2012,4,False,274.31748208,42.49133097999999
Morelos,2013,1,False,83.14526281,83.14526281
Morelos,2013,2,False,302.42404496,219.27878214999998
Morelos,2013,3,False,353.49840742,51.074362459999975
Morelos,2013,4,False,451.15532289,97.65691547
Morelos,2014,1,False,249.67129163,249.67129163
Morelos,2014,2,False,305.35268817,55.68139654000001
Morelos,2014,3,False,342.1781832,36.825495029999956
Morelos,2014,4,False,356.51588729,14.337704090000045
Morelos,2015,1,False,251.82646498,251.82646498
Morelos,2015,2,False,332.90217305,81.07570806999999
Morelos,2015,3,False,468.15505446,135.25288141
Morelos,2015,4,False,485.93314823,17.778093769999998
Morelos,2016,1,False,151.79696868,151.79696868
Morelos,2016,2,False,157.34062267,5.543653989999996
Morelos,2016,3,False,201.74862907,44.408006400000005
Morelos,2016,4,False,234.86836017,33.119731099999996
Morelos,2017,1,False,216.00388202,216.00388202
Morelos,2017,2,False,381.24817093,165.24428891000002
Morelos,2017,3,False,463.38071332,82.13254238999997
Morelos,2017,4,False,603.07038406,139.68967074000005
Morelos,2018,1,False,121.4915912,121.4915912
Morelos,2018,2,False,265.85949131,144.36790011
Morelos,2018,3,False,211.85765008,-54.00184123
Morelos,2018,4,False,251.8669739,40.00932381999999
Morelos,2019,1,False,307.79919698,307.79919698
Morelos,2019,2,False,462.71529948,154.91610250000002
Morelos,2019,3,False,519.69851206,56.983212579999986
Morelos,2019,4,False,655.62047279,135.92196073000002
Morelos,2020,1,False,146.99040758,146.99040758
Morelos,2020,2,False,108.35207956,-38.63832802
Morelos,2020,3,False,151.75204413,43.399964569999995
Morelos,2020,4,False,386.68372927,234.93168514
Morelos,2021,1,False,74.69961434,74.69961434
Morelos,2021,2,False,135.82602885,61.126414510000004
Morelos,2021,3,False,184.54704872,48.72101986999999
Morelos,2021,4,False,94.7685623,-89.77848642
Morelos,2022,1,False,63.36915472,63.36915472
Morelos,2022,2,False,81.20867906,17.839524339999997
Morelos,2022,3,False,83.27005943,2.061380370000009
Morelos,2022,4,False,81.12928789,-2.140771540000003
Morelos,2023,1,False,149.1601024,149.1601024
Morelos,2023,2,False,155.59704457,6.436942170000009
Morelos,2023,3,False,179.20332114,23.606276570000006
Morelos,2023,4,False,195.25361689,16.050295749999975
Morelos,2024,1,False,99.00899729,99.00899729
Morelos,2024,2,False,138.23373266,39.22473536999999
Morelos,2024,3,False,143.12068648,4.886953820000002
Morelos,2024,4,False,150.0462471,6.925560619999999
Morelos,2025,1,False,11.24911189,11.24911189
Morelos,2025,2,False,118.53515746,107.28604557
Morelos,2025,3,False,70.88267532,-47.65248213999999
Morelos,2025,4,False,168.26351392,97.3808386
Nayarit,2006,1,False,42.17838287,42.17838287
Nayarit,2006,2,False,84.44196587,42.263583000000004
Nayarit,2006,3,False,169.95794396,85.51597808999999
Nayarit,2006,4,False,246.48780258,76.52985862
Nayarit,2007,1,False,58.1458108,58.1458108
Nayarit,2007,2,False,103.03278549,44.886974689999995
Nayarit,2007,3,False,183.2884585,80.25567301
Nayarit,2007,4,False,245.08981151,61.801353010000014
Nayarit,2008,1,False,28.76431811,28.76431811
Nayarit,2008,2,False,87.05604183,58.29172371999999
Nayarit,2008,3,False,99.99041625,12.934374419999997
Nayarit,2008,4,False,164.63711079,64.64669454000001
Nayarit,2009,1,False,13.39848596,13.39848596
Nayarit,2009,2,False,46.26089474,32.862408779999996
Nayarit,2009,3,False,78.98220465,32.72130991
Nayarit,2009,4,False,104.01333547,25.03113082
Nayarit,2010,1,False,80.69084451,80.69084451
Nayarit,2010,2,False,117.60891028,36.91806577
Nayarit,2010,3,False,140.35003828,22.741128000000003
Nayarit,2010,4,False,178.12765313,37.77761484999999
Nayarit,2011,1,False,54.35862366,54.35862366
Nayarit,2011,2,False,91.20446372,36.84584006000001
Nayarit,2011,3,False,119.07229078,27.867827059999996
Nayarit,2011,4,False,147.6603455,28.588054720000002
Nayarit,2012,1,False,25.80893904,25.80893904
Nayarit,2012,2,False,79.07955672,53.27061768
Nayarit,2012,3,False,95.60385872,16.524302000000006
Nayarit,2012,4,False,157.25738614,61.65352741999999
Nayarit,2013,1,False,41.37166982,41.37166982
Nayarit,2013,2,False,229.51478051,188.14311069000001
Nayarit,2013,3,False,491.14012487,261.62534436
Nayarit,2013,4,False,535.43292456,44.292799689999924
Nayarit,2014,1,False,46.64349572,46.64349572
Nayarit,2014,2,False,67.85899855,21.21550283
Nayarit,2014,3,False,75.63760323,7.778604680000001
Nayarit,2014,4,False,105.8003987,30.162795470000006
Nayarit,2015,1,False,39.52644701,39.52644701
Nayarit,2015,2,False,62.38660747,22.860160460000003
Nayarit,2015,3,False,84.8151681,22.428560629999993
Nayarit,2015,4,False,99.04417468,14.229006580000004
Nayarit,2016,1,False,30.26188708,30.26188708
Nayarit,2016,2,False,40.85667372,10.594786640000002
Nayarit,2016,3,False,52.50812993,11.65145621
Nayarit,2016,4,False,85.58025394,33.07212401
Nayarit,2017,1,False,31.82877465,31.82877465
Nayarit,2017,2,False,52.59070933,20.761934680000003
Nayarit,2017,3,False,83.32827347,30.737564139999996
Nayarit,2017,4,False,103.14926093,19.820987459999998
Nayarit,2018,1,False,34.19892301,34.19892301
Nayarit,2018,2,False,101.38500018,67.18607717
Nayarit,2018,3,False,126.6695257,25.28452551999999
Nayarit,2018,4,False,188.56847836,61.898952660000006
Nayarit,2019,1,False,54.85354954,54.85354954
Nayarit,2019,2,False,70.73469394,15.881144399999997
Nayarit,2019,3,False,92.46462526,21.729931320000006
Nayarit,2019,4,False,170.40035965,77.93573439000001
Nayarit,2020,1,False,84.2980732,84.2980732
Nayarit,2020,2,False,670.58737345,586.28930025
Nayarit,2020,3,False,776.91521366,106.32784020999998
Nayarit,2020,4,False,782.99267037,6.077456710000092
Nayarit,2021,1,False,159.06989766,159.06989766
Nayarit,2021,2,False,210.64423194,51.57433427999999
Nayarit,2021,3,False,245.08099051,34.436758569999995
Nayarit,2021,4,False,302.86750898,57.78651847000003
Nayarit,2022,1,False,195.53871514,195.53871514
Nayarit,2022,2,False,386.99352025,191.45480511000002
Nayarit,2022,3,False,430.35539392,43.361873669999966
Nayarit,2022,4,False,474.94908962,44.59369570000001
Nayarit,2023,1,False,78.06009748,78.06009748
Nayarit,2023,2,False,197.13236325,119.07226577
Nayarit,2023,3,False,283.1447069,86.01234365000002
Nayarit,2023,4,False,345.89080349,62.74609658999998
Nayarit,2024,1,False,92.73319296,92.73319296
Nayarit,2024,2,False,297.44550748,204.71231452
Nayarit,2024,3,False,327.81541342,30.369905940000024
Nayarit,2024,4,False,367.82577578,40.01036235999999
Nayarit,2025,1,False,106.63967495,106.63967495
Nayarit,2025,2,False,191.91180443,85.27212947999999
Nayarit,2025,3,False,273.28503901,81.37323458
Nayarit,2025,4,False,389.76538221,116.4803432
Nuevo León,2006,1,False,309.25612922,309.25612922
Nuevo León,2006,2,False,1108.59541222,799.339283
Nuevo León,2006,3,False,1313.80999522,205.21458299999995
Nuevo León,2006,4,False,1727.22022763,413.41023240999994
Nuevo León,2007,1,False,834.62124797,834.62124797
Nuevo León,2007,2,False,1253.30655797,418.6853100000001
Nuevo León,2007,3,False,3095.06213897,1841.755581
Nuevo León,2007,4,False,3593.20146797,498.1393290000001
Nuevo León,2008,1,False,365.00403205,365.00403205
Nuevo León,2008,2,False,831.55811683,466.55408478000004
Nuevo León,2008,3,False,1202.68783483,371.1297179999999
Nuevo León,2008,4,False,1670.87911183,468.1912770000001
Nuevo León,2009,1,False,695.58448562,695.58448562
Nuevo León,2009,2,False,907.0127299,211.42824427999994
Nuevo León,2009,3,False,968.57292031,61.56019041000002
Nuevo León,2009,4,False,952.55642233,-16.01649797999994
Nuevo León,2010,1,False,540.2251454,540.2251454
Nuevo León,2010,2,False,3890.23313898,3350.0079935800004
Nuevo León,2010,3,False,4036.12478254,145.89164355999992
Nuevo León,2010,4,False,4850.89494068,814.7701581400001
Nuevo León,2011,1,False,535.72995287,535.72995287
Nuevo León,2011,2,False,940.92793399,405.19798112
Nuevo León,2011,3,False,1015.30252936,74.37459536999995
Nuevo León,2011,4,False,1679.23742284,663.9348934799999
Nuevo León,2012,1,False,447.39552112,447.39552112
Nuevo León,2012,2,False,887.7803897,440.38486858
Nuevo León,2012,3,False,1238.99592019,351.2155304900001
Nuevo León,2012,4,False,1281.12489339,42.12897319999979
Nuevo León,2013,1,False,597.1998568,597.1998568
Nuevo León,2013,2,False,1205.05762719,607.8577703899999
Nuevo León,2013,3,False,939.07069379,-265.9869334
Nuevo León,2013,4,False,2214.57336622,1275.50267243
Nuevo León,2014,1,False,826.40752206,826.40752206
Nuevo León,2014,2,False,1274.44619919,448.03867713
Nuevo León,2014,3,False,1081.57049617,-192.87570301999995
Nuevo León,2014,4,False,1578.8355988,497.26510263
Nuevo León,2015,1,False,1385.4836819,1385.4836819
Nuevo León,2015,2,False,1880.80481133,495.3211294299999
Nuevo León,2015,3,False,2898.69855706,1017.8937457300001
Nuevo León,2015,4,False,3362.49033008,463.79177302000016
Nuevo León,2016,1,False,1620.12084224,1620.12084224
Nuevo León,2016,2,False,2440.72882403,820.6079817899999
Nuevo León,2016,3,False,2608.22388654,167.49506251000003
Nuevo León,2016,4,False,3348.85886609,740.63497955
Nuevo León,2017,1,False,1374.07300756,1374.07300756
Nuevo León,2017,2,False,1191.85180212,-182.22120543999995
Nuevo León,2017,3,False,1120.07616237,-71.77563974999998
Nuevo León,2017,4,False,1996.23642687,876.1602645
Nuevo León,2018,1,False,1928.68200047,1928.68200047
Nuevo León,2018,2,False,2423.9398405,495.2578400300001
Nuevo León,2018,3,False,2751.76106717,327.82122666999976
Nuevo León,2018,4,False,3675.84560959,924.0845424200002
Nuevo León,2019,1,False,1502.90954176,1502.90954176
Nuevo León,2019,2,False,1649.49647452,146.58693276000008
Nuevo León,2019,3,False,3040.06912071,1390.57264619
Nuevo León,2019,4,False,3274.64474728,234.57562657000017
Nuevo León,2020,1,False,1466.3108789,1466.3108789
Nuevo León,2020,2,False,2012.26828625,545.95740735
Nuevo León,2020,3,False,2322.22435253,309.95606627999996
Nuevo León,2020,4,False,3104.23705304,782.0127005099998
Nuevo León,2021,1,False,1632.03333074,1632.03333074
Nuevo León,2021,2,False,1889.46673249,257.4334017499998
Nuevo León,2021,3,False,3171.14846472,1281.68173223
Nuevo León,2021,4,False,3416.86616844,245.71770371999992
Nuevo León,2022,1,False,1526.26301331,1526.26301331
Nuevo León,2022,2,False,2994.56091996,1468.29790665
Nuevo León,2022,3,False,2925.43009031,-69.13082964999967
Nuevo León,2022,4,False,4415.4368738,1490.00678349
Nuevo León,2023,1,False,2478.14272744,2478.14272744
Nuevo León,2023,2,False,2819.26827733,341.12554989
Nuevo León,2023,3,False,2397.15346648,-422.1148108499997
Nuevo León,2023,4,False,3870.08247207,1472.92900559
Nuevo León,2024,1,False,2535.55052762,2535.55052762
Nuevo León,2024,2,False,2768.31970619,232.7691785699999
Nuevo León,2024,3,False,1900.49929874,-867.82040745
Nuevo León,2024,4,False,2296.1938174,395.6945186600001
Nuevo León,2025,1,False,3204.25314989,3204.25314989
Nuevo León,2025,2,False,3116.89610499,-87.35704489999989
Nuevo León,2025,3,False,4376.96052151,1260.0644165200001
Nuevo León,2025,4,False,3640.3475583,-736.6129632100001
Oaxaca,2006,1,False,28.013692,28.013692
Oaxaca,2006,2,False,86.05147295,58.037780950000005
Oaxaca,2006,3,False,91.34645695,5.2949839999999995
Oaxaca,2006,4,False,110.28077895,18.934321999999995
Oaxaca,2007,1,False,53.337514,53.337514
Oaxaca,2007,2,False,119.50367,66.166156
Oaxaca,2007,3,False,136.2532826,16.749612600000006
Oaxaca,2007,4,False,172.7584606,36.505178
Oaxaca,2008,1,False,44.453929,44.453929
Oaxaca,2008,2,False,126.90313576,82.44920676
Oaxaca,2008,3,False,193.8720318,66.96889604
Oaxaca,2008,4,False,201.1799768,7.3079449999999895
Oaxaca,2009,1,False,47.07896006,47.07896006
Oaxaca,2009,2,False,151.58424541,104.50528535
Oaxaca,2009,3,False,190.49879835,38.91455293999999
Oaxaca,2009,4,False,235.92797535,45.42917700000001
Oaxaca,2010,1,False,63.248175,63.248175
Oaxaca,2010,2,False,92.62561039,29.377435390000002
Oaxaca,2010,3,False,111.54090314,18.915292749999992
Oaxaca,2010,4,False,117.56913214,6.028228999999996
Oaxaca,2011,1,False,15.81608081,15.81608081
Oaxaca,2011,2,False,84.28519081,68.46911
Oaxaca,2011,3,False,125.37233973,41.08714891999999
Oaxaca,2011,4,False,178.11698573,52.74464600000002
Oaxaca,2012,1,False,44.51525352,44.51525352
Oaxaca,2012,2,False,208.89024752,164.37499400000002
Oaxaca,2012,3,False,342.52625749,133.63600996999998
Oaxaca,2012,4,False,353.70045049,11.174193000000002
Oaxaca,2013,1,False,374.48555715,374.48555715
Oaxaca,2013,2,False,1745.64382226,1371.15826511
Oaxaca,2013,3,False,1735.13041565,-10.513406609999947
Oaxaca,2013,4,False,1942.551064,207.42064834999996
Oaxaca,2014,1,False,206.47183511,206.47183511
Oaxaca,2014,2,False,515.27888332,308.80704820999995
Oaxaca,2014,3,False,488.43167336,-26.847209959999986
Oaxaca,2014,4,False,482.79639736,-5.635275999999976
Oaxaca,2015,1,False,-131.30859545,-131.30859545
Oaxaca,2015,2,False,24.18244104,155.49103649
Oaxaca,2015,3,False,103.87158524,79.6891442
Oaxaca,2015,4,False,297.19918251,193.32759727
Oaxaca,2016,1,False,39.17052167,39.17052167
Oaxaca,2016,2,False,143.00774488,103.83722320999999
Oaxaca,2016,3,False,147.40137451,4.393629630000021
Oaxaca,2016,4,False,195.52560678,48.12423226999999
Oaxaca,2017,1,False,161.68011088,161.68011088
Oaxaca,2017,2,False,236.82193641,75.14182553
