entidad_federativa,tipo_inversion,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Colima,Reinversión de utilidades,2017,1,False,36.70405683,36.70405683
Colima,Reinversión de utilidades,2017,2,False,45.0885145,8.384457670000003
Colima,Reinversión de utilidades,2017,3,False,52.04757903,6.959064529999999
Colima,Reinversión de utilidades,2017,4,False,54.47539315,2.4278141200000007
Colima,Reinversión de utilidades,2018,1,False,42.85615104,42.85615104
Colima,Reinversión de utilidades,2018,2,False,55.80029572,12.94414468
Colima,Reinversión de utilidades,2018,3,False,60.93985481,5.139559089999999
Colima,Reinversión de utilidades,2018,4,False,59.60691136,-1.332943450000002
Colima,Reinversión de utilidades,2019,1,False,34.0781438,34.0781438
Colima,Reinversión de utilidades,2019,2,False,35.95731776,1.8791739600000028
Colima,Reinversión de utilidades,2019,3,False,36.90508229,0.9477645300000006
Colima,Reinversión de utilidades,2019,4,False,26.45424276,-10.450839530000003
Colima,Reinversión de utilidades,2020,1,False,21.47932626,21.47932626
Colima,Reinversión de utilidades,2020,2,False,25.30871725,3.8293909900000003
Colima,Reinversión de utilidades,2020,3,False,33.64664603,8.337928779999999
Colima,Reinversión de utilidades,2020,4,False,34.08108582,0.434439789999999
Colima,Reinversión de utilidades,2021,1,False,76.01818095,76.01818095
Colima,Reinversión de utilidades,2021,2,False,80.7782105,4.760029549999999
Colima,Reinversión de utilidades,2021,3,False,82.48021052,1.7020000199999998
Colima,Reinversión de utilidades,2021,4,False,82.4461814,-0.03402911999999958
Colima,Reinversión de utilidades,2022,1,False,43.84019947,43.84019947
Colima,Reinversión de utilidades,2022,2,False,46.44499038,2.6047909099999984
Colima,Reinversión de utilidades,2022,3,False,48.94307335,2.4980829699999987
Colima,Reinversión de utilidades,2022,4,False,50.59397531,1.6509019599999988
Colima,Reinversión de utilidades,2023,1,False,43.23091704,43.23091704
Colima,Reinversión de utilidades,2023,2,False,37.13274595,-6.098171090000001
Colima,Reinversión de utilidades,2023,3,False,40.23141954,3.098673589999997
Colima,Reinversión de utilidades,2023,4,False,37.50429442,-2.7271251199999966
Colima,Reinversión de utilidades,2024,1,False,225.94326772,225.94326772
Colima,Reinversión de utilidades,2024,2,False,232.08215612,6.138888400000013
Colima,Reinversión de utilidades,2024,3,False,228.9931844,-3.0889717200000177
Colima,Reinversión de utilidades,2024,4,False,226.20597554,-2.7872088599999927
Colima,Reinversión de utilidades,2025,1,False,38.62278766,38.62278766
Colima,Reinversión de utilidades,2025,2,False,276.07818999,237.45540233
Colima,Reinversión de utilidades,2025,3,False,264.19579643,-11.882393560000025
Colima,Reinversión de utilidades,2025,4,False,258.70046807,-5.495328359999974
Durango,Reinversión de utilidades,2006,1,False,14.877577,14.877577
Durango,Reinversión de utilidades,2006,2,False,23.475836,8.598259
Durango,Reinversión de utilidades,2006,3,False,24.508551,1.0327149999999996
Durango,Reinversión de utilidades,2006,4,False,24.239533,-0.2690179999999991
Durango,Reinversión de utilidades,2007,1,False,24.24253,24.24253
Durango,Reinversión de utilidades,2007,2,False,31.211593,6.969063000000002
Durango,Reinversión de utilidades,2007,3,False,32.04084,0.8292470000000023
Durango,Reinversión de utilidades,2007,4,False,32.323252,0.28241199999999367
Durango,Reinversión de utilidades,2008,1,False,28.531257,28.531257
Durango,Reinversión de utilidades,2008,2,False,43.307314,14.776056999999998
Durango,Reinversión de utilidades,2008,3,False,43.657355,0.3500410000000045
Durango,Reinversión de utilidades,2008,4,False,43.720306,0.0629509999999982
Durango,Reinversión de utilidades,2009,1,False,3.830293,3.830293
Durango,Reinversión de utilidades,2009,2,False,17.080415,13.250121999999998
Durango,Reinversión de utilidades,2009,3,False,21.51581,4.435395
Durango,Reinversión de utilidades,2009,4,False,21.310444,-0.20536599999999794
Durango,Reinversión de utilidades,2010,1,False,8.282264,8.282264
Durango,Reinversión de utilidades,2010,2,False,28.145156,19.862892000000002
Durango,Reinversión de utilidades,2010,3,False,29.396402,1.2512459999999983
Durango,Reinversión de utilidades,2010,4,False,61.449715,32.053313
Durango,Reinversión de utilidades,2011,1,False,29.27165686,29.27165686
Durango,Reinversión de utilidades,2011,2,False,70.33127986,41.059622999999995
Durango,Reinversión de utilidades,2011,3,False,82.42970686,12.098427000000001
Durango,Reinversión de utilidades,2011,4,False,91.11204886,8.682342000000006
Durango,Reinversión de utilidades,2012,1,False,38.05144957,38.05144957
Durango,Reinversión de utilidades,2012,2,False,48.47800569,10.42655612
Durango,Reinversión de utilidades,2012,3,False,52.65782169,4.179815999999995
Durango,Reinversión de utilidades,2012,4,False,91.54812169,38.8903
Durango,Reinversión de utilidades,2013,1,False,32.44746215,32.44746215
Durango,Reinversión de utilidades,2013,2,False,89.13460654,56.68714438999999
Durango,Reinversión de utilidades,2013,3,False,126.60000654,37.4654
Durango,Reinversión de utilidades,2013,4,False,104.00570154,-22.59430499999999
Durango,Reinversión de utilidades,2014,1,False,141.96254873,141.96254873
Durango,Reinversión de utilidades,2014,2,False,181.97213966,40.00959093
Durango,Reinversión de utilidades,2014,3,False,221.64907166,39.676931999999994
Durango,Reinversión de utilidades,2014,4,False,237.37167266,15.722600999999997
Durango,Reinversión de utilidades,2015,1,False,59.21221277,59.21221277
Durango,Reinversión de utilidades,2015,2,False,80.87254064,21.660327869999996
Durango,Reinversión de utilidades,2015,3,False,100.93908962,20.066548980000007
Durango,Reinversión de utilidades,2015,4,False,92.70772002,-8.231369600000008
Durango,Reinversión de utilidades,2016,1,False,58.32708974,58.32708974
Durango,Reinversión de utilidades,2016,2,False,65.90802796,7.58093822
Durango,Reinversión de utilidades,2016,3,False,75.36384493,9.45581697
Durango,Reinversión de utilidades,2016,4,False,89.25404505,13.890200120000003
Durango,Reinversión de utilidades,2017,1,False,68.41548969,68.41548969
Durango,Reinversión de utilidades,2017,2,False,74.14986116,5.734371469999999
Durango,Reinversión de utilidades,2017,3,False,82.29729298,8.147431819999994
Durango,Reinversión de utilidades,2017,4,False,96.79744576,14.500152780000008
Durango,Reinversión de utilidades,2018,1,False,102.69917841,102.69917841
Durango,Reinversión de utilidades,2018,2,False,123.05305555,20.353877139999994
Durango,Reinversión de utilidades,2018,3,False,122.38173296,-0.6713225900000026
Durango,Reinversión de utilidades,2018,4,False,135.71498822,13.333255260000016
Durango,Reinversión de utilidades,2019,1,False,75.18627508,75.18627508
Durango,Reinversión de utilidades,2019,2,False,128.35367297,53.16739788999999
Durango,Reinversión de utilidades,2019,3,False,142.40127313,14.047600160000002
Durango,Reinversión de utilidades,2019,4,False,133.87758823,-8.523684900000006
Durango,Reinversión de utilidades,2020,1,False,150.20396366,150.20396366
Durango,Reinversión de utilidades,2020,2,False,158.07507212,7.871108459999988
Durango,Reinversión de utilidades,2020,3,False,180.23577335,22.16070123
Durango,Reinversión de utilidades,2020,4,False,163.14589948,-17.08987386999999
Durango,Reinversión de utilidades,2021,1,False,280.15971896,280.15971896
Durango,Reinversión de utilidades,2021,2,False,304.10898006,23.9492611
Durango,Reinversión de utilidades,2021,3,False,315.64585751,11.536877449999963
Durango,Reinversión de utilidades,2021,4,False,318.15436939,2.5085118800000146
Durango,Reinversión de utilidades,2022,1,False,222.19702012,222.19702012
Durango,Reinversión de utilidades,2022,2,False,226.96051155,4.763491430000016
Durango,Reinversión de utilidades,2022,3,False,258.7194202,31.758908649999995
Durango,Reinversión de utilidades,2022,4,False,243.53952083,-15.179899370000015
Durango,Reinversión de utilidades,2023,1,False,326.33182458,326.33182458
Durango,Reinversión de utilidades,2023,2,False,322.23853936,-4.093285219999984
Durango,Reinversión de utilidades,2023,3,False,324.34966421,2.11112485000001
Durango,Reinversión de utilidades,2023,4,False,322.85201856,-1.4976456500000381
Durango,Reinversión de utilidades,2024,1,False,106.46160376,106.46160376
Durango,Reinversión de utilidades,2024,2,False,125.94939968,19.487795919999996
Durango,Reinversión de utilidades,2024,3,False,124.24338485,-1.7060148300000009
Durango,Reinversión de utilidades,2024,4,False,118.18500142,-6.058383429999992
Durango,Reinversión de utilidades,2025,1,False,3.65176389,3.65176389
Durango,Reinversión de utilidades,2025,2,False,65.4786351,61.82687121000001
Durango,Reinversión de utilidades,2025,3,False,62.92284249,-2.5557926100000046
Durango,Reinversión de utilidades,2025,4,False,58.45865507,-4.464187420000002
Estado de México,Reinversión de utilidades,2006,1,False,675.81807907,675.81807907
Estado de México,Reinversión de utilidades,2006,2,False,1049.76164007,373.94356100000016
Estado de México,Reinversión de utilidades,2006,3,False,1092.41497007,42.65332999999987
Estado de México,Reinversión de utilidades,2006,4,False,1272.25302407,179.83805400000006
Estado de México,Reinversión de utilidades,2007,1,False,422.434196,422.434196
Estado de México,Reinversión de utilidades,2007,2,False,784.180611,361.746415
Estado de México,Reinversión de utilidades,2007,3,False,811.033015,26.85240399999998
Estado de México,Reinversión de utilidades,2007,4,False,864.278216,53.245201000000066
Estado de México,Reinversión de utilidades,2008,1,False,846.33895933,846.33895933
Estado de México,Reinversión de utilidades,2008,2,False,1319.59712533,473.25816599999996
Estado de México,Reinversión de utilidades,2008,3,False,1323.56219033,3.965065000000095
Estado de México,Reinversión de utilidades,2008,4,False,1384.45799133,60.89580099999989
Estado de México,Reinversión de utilidades,2009,1,False,237.44727077,237.44727077
Estado de México,Reinversión de utilidades,2009,2,False,588.00346077,350.55618999999996
Estado de México,Reinversión de utilidades,2009,3,False,665.39114277,77.38768200000004
Estado de México,Reinversión de utilidades,2009,4,False,771.39356777,106.00242500000002
Estado de México,Reinversión de utilidades,2010,1,False,162.47395454,162.47395454
Estado de México,Reinversión de utilidades,2010,2,False,506.15553954,343.68158500000004
Estado de México,Reinversión de utilidades,2010,3,False,525.96232854,19.806789000000038
Estado de México,Reinversión de utilidades,2010,4,False,576.50833754,50.54600899999991
Estado de México,Reinversión de utilidades,2011,1,False,998.34645078,998.34645078
Estado de México,Reinversión de utilidades,2011,2,False,1590.86517665,592.5187258699999
Estado de México,Reinversión de utilidades,2011,3,False,1747.48592865,156.62075200000004
Estado de México,Reinversión de utilidades,2011,4,False,1773.51862765,26.032699000000093
Estado de México,Reinversión de utilidades,2012,1,False,776.46679346,776.46679346
Estado de México,Reinversión de utilidades,2012,2,False,1596.64602138,820.1792279200001
Estado de México,Reinversión de utilidades,2012,3,False,1616.65698738,20.010965999999826
Estado de México,Reinversión de utilidades,2012,4,False,1851.40358438,234.74659700000007
Estado de México,Reinversión de utilidades,2013,1,False,1064.47769794,1064.47769794
Estado de México,Reinversión de utilidades,2013,2,False,1544.6331931,480.1554951599999
Estado de México,Reinversión de utilidades,2013,3,False,1726.2090591,181.57586600000013
Estado de México,Reinversión de utilidades,2013,4,False,1971.6196341,245.41057499999988
Estado de México,Reinversión de utilidades,2014,1,False,1126.64660866,1126.64660866
Estado de México,Reinversión de utilidades,2014,2,False,1842.87849371,716.2318850499998
Estado de México,Reinversión de utilidades,2014,3,False,1875.81578371,32.937290000000075
Estado de México,Reinversión de utilidades,2014,4,False,1950.22072863,74.40494491999993
Estado de México,Reinversión de utilidades,2015,1,False,970.8622452,970.8622452
Estado de México,Reinversión de utilidades,2015,2,False,1429.70032174,458.83807654
Estado de México,Reinversión de utilidades,2015,3,False,1536.42561931,106.72529757000007
Estado de México,Reinversión de utilidades,2015,4,False,1523.56977942,-12.85583988999997
Estado de México,Reinversión de utilidades,2016,1,False,898.35672319,898.35672319
Estado de México,Reinversión de utilidades,2016,2,False,1093.65338899,195.29666579999991
Estado de México,Reinversión de utilidades,2016,3,False,1146.04033244,52.38694344999999
Estado de México,Reinversión de utilidades,2016,4,False,929.84008189,-216.20025054999996
Estado de México,Reinversión de utilidades,2017,1,False,1104.15186428,1104.15186428
Estado de México,Reinversión de utilidades,2017,2,False,1190.13852462,85.98666034000007
Estado de México,Reinversión de utilidades,2017,3,False,1233.02562527,42.88710065000009
Estado de México,Reinversión de utilidades,2017,4,False,1186.86250155,-46.16312372000016
Estado de México,Reinversión de utilidades,2018,1,False,1209.77596116,1209.77596116
Estado de México,Reinversión de utilidades,2018,2,False,1254.18910763,44.41314647000013
Estado de México,Reinversión de utilidades,2018,3,False,1253.26963087,-0.9194767600001796
Estado de México,Reinversión de utilidades,2018,4,False,1335.23282348,81.96319261000008
Estado de México,Reinversión de utilidades,2019,1,False,1637.08146953,1637.08146953
Estado de México,Reinversión de utilidades,2019,2,False,1742.7938159,105.71234636999998
Estado de México,Reinversión de utilidades,2019,3,False,1777.82830887,35.034492969999974
Estado de México,Reinversión de utilidades,2019,4,False,1929.53749476,151.70918589000007
Estado de México,Reinversión de utilidades,2020,1,False,1737.34137698,1737.34137698
Estado de México,Reinversión de utilidades,2020,2,False,1783.75509529,46.41371831000015
Estado de México,Reinversión de utilidades,2020,3,False,1856.72372481,72.96862951999992
Estado de México,Reinversión de utilidades,2020,4,False,1785.25594278,-71.46778203000008
Estado de México,Reinversión de utilidades,2021,1,False,1180.04780437,1180.04780437
Estado de México,Reinversión de utilidades,2021,2,False,1158.0411606,-22.006643769999982
Estado de México,Reinversión de utilidades,2021,3,False,1168.54693508,10.5057744799999
Estado de México,Reinversión de utilidades,2021,4,False,849.24669656,-319.3002385199999
Estado de México,Reinversión de utilidades,2022,1,False,1126.29125575,1126.29125575
Estado de México,Reinversión de utilidades,2022,2,False,1184.43308631,58.14183056000002
Estado de México,Reinversión de utilidades,2022,3,False,1243.1205964,58.68751009000016
Estado de México,Reinversión de utilidades,2022,4,False,1276.69658092,33.57598452000002
Estado de México,Reinversión de utilidades,2023,1,False,1270.77109821,1270.77109821
Estado de México,Reinversión de utilidades,2023,2,False,1295.62558809,24.854489880000074
Estado de México,Reinversión de utilidades,2023,3,False,1542.31348023,246.68789214000003
Estado de México,Reinversión de utilidades,2023,4,False,1603.9683085,61.654828269999825
Estado de México,Reinversión de utilidades,2024,1,False,1263.57765142,1263.57765142
Estado de México,Reinversión de utilidades,2024,2,False,1409.62783143,146.05018001000008
Estado de México,Reinversión de utilidades,2024,3,False,1289.28284003,-120.34499140000003
Estado de México,Reinversión de utilidades,2024,4,False,1161.49654273,-127.78629729999989
Estado de México,Reinversión de utilidades,2025,1,False,1589.37661736,1589.37661736
Estado de México,Reinversión de utilidades,2025,2,False,2169.76229587,580.3856785099999
Estado de México,Reinversión de utilidades,2025,3,False,2139.52964671,-30.23264915999971
Estado de México,Reinversión de utilidades,2025,4,False,1896.08109178,-243.44855493000023
Guanajuato,Reinversión de utilidades,2006,1,False,248.402276,248.402276
Guanajuato,Reinversión de utilidades,2006,2,False,391.162911,142.760635
Guanajuato,Reinversión de utilidades,2006,3,False,404.80021,13.637298999999985
Guanajuato,Reinversión de utilidades,2006,4,False,490.453643,85.653433
Guanajuato,Reinversión de utilidades,2007,1,False,203.134719,203.134719
Guanajuato,Reinversión de utilidades,2007,2,False,344.575612,141.440893
Guanajuato,Reinversión de utilidades,2007,3,False,415.839145,71.263533
Guanajuato,Reinversión de utilidades,2007,4,False,441.330714,25.491569000000027
Guanajuato,Reinversión de utilidades,2008,1,False,198.78812,198.78812
Guanajuato,Reinversión de utilidades,2008,2,False,348.260404,149.472284
Guanajuato,Reinversión de utilidades,2008,3,False,348.834825,0.5744210000000294
Guanajuato,Reinversión de utilidades,2008,4,False,320.527642,-28.30718300000001
Guanajuato,Reinversión de utilidades,2009,1,False,81.251216,81.251216
Guanajuato,Reinversión de utilidades,2009,2,False,195.670274,114.419058
Guanajuato,Reinversión de utilidades,2009,3,False,231.114997,35.44472299999998
Guanajuato,Reinversión de utilidades,2009,4,False,223.399078,-7.715918999999985
Guanajuato,Reinversión de utilidades,2010,1,False,17.458018,17.458018
Guanajuato,Reinversión de utilidades,2010,2,False,96.767033,79.309015
Guanajuato,Reinversión de utilidades,2010,3,False,82.723809,-14.043223999999995
Guanajuato,Reinversión de utilidades,2010,4,False,93.393675,10.669865999999999
Guanajuato,Reinversión de utilidades,2011,1,False,508.4920048,508.4920048
Guanajuato,Reinversión de utilidades,2011,2,False,658.9959678,150.503963
Guanajuato,Reinversión de utilidades,2011,3,False,674.9892788,15.993310999999949
Guanajuato,Reinversión de utilidades,2011,4,False,636.1109058,-38.87837300000001
Guanajuato,Reinversión de utilidades,2012,1,False,112.60526211,112.60526211
Guanajuato,Reinversión de utilidades,2012,2,False,268.59001904,155.98475693
Guanajuato,Reinversión de utilidades,2012,3,False,258.20185004,-10.388169000000005
Guanajuato,Reinversión de utilidades,2012,4,False,286.13041904,27.92856899999998
Guanajuato,Reinversión de utilidades,2013,1,False,232.3186402,232.3186402
Guanajuato,Reinversión de utilidades,2013,2,False,383.51694513,151.19830493
Guanajuato,Reinversión de utilidades,2013,3,False,394.69559813,11.178652999999997
Guanajuato,Reinversión de utilidades,2013,4,False,452.11470213,57.419104000000004
Guanajuato,Reinversión de utilidades,2014,1,False,254.54559199,254.54559199
Guanajuato,Reinversión de utilidades,2014,2,False,568.9975051,314.45191311
Guanajuato,Reinversión de utilidades,2014,3,False,598.7587091,29.76120400000002
Guanajuato,Reinversión de utilidades,2014,4,False,598.1515311,-0.6071779999999762
Guanajuato,Reinversión de utilidades,2015,1,False,444.74668037,444.74668037
Guanajuato,Reinversión de utilidades,2015,2,False,528.60932015,83.86263978000005
Guanajuato,Reinversión de utilidades,2015,3,False,550.84787739,22.238557239999977
Guanajuato,Reinversión de utilidades,2015,4,False,598.1023005,47.25442310999995
Guanajuato,Reinversión de utilidades,2016,1,False,397.49512294,397.49512294
Guanajuato,Reinversión de utilidades,2016,2,False,466.54945783,69.05433489
Guanajuato,Reinversión de utilidades,2016,3,False,520.3971682,53.847710370000016
Guanajuato,Reinversión de utilidades,2016,4,False,524.04349428,3.6463260799999944
Guanajuato,Reinversión de utilidades,2017,1,False,489.43257298,489.43257298
Guanajuato,Reinversión de utilidades,2017,2,False,510.09831575,20.66574277000001
Guanajuato,Reinversión de utilidades,2017,3,False,489.62561419,-20.47270155999996
Guanajuato,Reinversión de utilidades,2017,4,False,459.38828916,-30.237325030000022
Guanajuato,Reinversión de utilidades,2018,1,False,496.8867899,496.8867899
Guanajuato,Reinversión de utilidades,2018,2,False,525.11675841,28.229968509999992
Guanajuato,Reinversión de utilidades,2018,3,False,614.96191508,89.84515667000005
Guanajuato,Reinversión de utilidades,2018,4,False,648.50743083,33.545515749999936
Guanajuato,Reinversión de utilidades,2019,1,False,594.10265602,594.10265602
Guanajuato,Reinversión de utilidades,2019,2,False,730.99209509,136.88943906999998
Guanajuato,Reinversión de utilidades,2019,3,False,777.82947273,46.83737764
Guanajuato,Reinversión de utilidades,2019,4,False,854.85911478,77.02964205
Guanajuato,Reinversión de utilidades,2020,1,False,681.92563426,681.92563426
Guanajuato,Reinversión de utilidades,2020,2,False,682.88126785,0.955633589999934
Guanajuato,Reinversión de utilidades,2020,3,False,700.32263955,17.44137169999999
Guanajuato,Reinversión de utilidades,2020,4,False,685.15613082,-15.166508729999919
Guanajuato,Reinversión de utilidades,2021,1,False,479.52810586,479.52810586
Guanajuato,Reinversión de utilidades,2021,2,False,473.1200201,-6.408085760000006
Guanajuato,Reinversión de utilidades,2021,3,False,479.65342491,6.533404810000036
Guanajuato,Reinversión de utilidades,2021,4,False,477.99946513,-1.6539597800000365
Guanajuato,Reinversión de utilidades,2022,1,False,622.60679391,622.60679391
Guanajuato,Reinversión de utilidades,2022,2,False,679.26709047,56.660296560000006
Guanajuato,Reinversión de utilidades,2022,3,False,704.0496909,24.782600430000002
Guanajuato,Reinversión de utilidades,2022,4,False,687.93996394,-16.10972695999999
Guanajuato,Reinversión de utilidades,2023,1,False,645.02907597,645.02907597
Guanajuato,Reinversión de utilidades,2023,2,False,673.89181413,28.862738159999935
Guanajuato,Reinversión de utilidades,2023,3,False,720.66545655,46.7736424200001
Guanajuato,Reinversión de utilidades,2023,4,False,727.29937551,6.63391895999996
Guanajuato,Reinversión de utilidades,2024,1,False,910.04332963,910.04332963
Guanajuato,Reinversión de utilidades,2024,2,False,726.25766783,-183.78566180000007
Guanajuato,Reinversión de utilidades,2024,3,False,738.08570749,11.828039660000059
Guanajuato,Reinversión de utilidades,2024,4,False,673.90906602,-64.17664147000005
Guanajuato,Reinversión de utilidades,2025,1,False,322.72309861,322.72309861
Guanajuato,Reinversión de utilidades,2025,2,False,565.20284394,242.47974532999996
Guanajuato,Reinversión de utilidades,2025,3,False,813.46398617,248.26114223000002
Guanajuato,Reinversión de utilidades,2025,4,False,790.85598688,-22.607999289999952
Guerrero,Reinversión de utilidades,2006,1,False,22.28893997,22.28893997
Guerrero,Reinversión de utilidades,2006,2,False,52.33730297,30.048363000000002
Guerrero,Reinversión de utilidades,2006,3,False,53.04998597,0.7126829999999984
Guerrero,Reinversión de utilidades,2006,4,False,53.58819497,0.5382090000000019
Guerrero,Reinversión de utilidades,2007,1,False,54.675794,54.675794
Guerrero,Reinversión de utilidades,2007,2,False,85.616891,30.941096999999992
Guerrero,Reinversión de utilidades,2007,3,False,85.848889,0.23199800000000437
Guerrero,Reinversión de utilidades,2007,4,False,86.977719,1.1288299999999936
Guerrero,Reinversión de utilidades,2008,1,False,42.73947591,42.73947591
Guerrero,Reinversión de utilidades,2008,2,False,86.89669991,44.15722399999999
Guerrero,Reinversión de utilidades,2008,3,False,86.64448791,-0.2522120000000001
Guerrero,Reinversión de utilidades,2008,4,False,88.53088691,1.8863990000000115
Guerrero,Reinversión de utilidades,2009,1,False,-4.96965958,-4.96965958
Guerrero,Reinversión de utilidades,2009,2,False,47.61371942,52.583379
Guerrero,Reinversión de utilidades,2009,3,False,52.88570042,5.271980999999997
Guerrero,Reinversión de utilidades,2009,4,False,53.65329942,0.7675990000000041
Guerrero,Reinversión de utilidades,2010,1,False,26.87039228,26.87039228
Guerrero,Reinversión de utilidades,2010,2,False,68.43952128,41.56912899999999
Guerrero,Reinversión de utilidades,2010,3,False,68.16769128,-0.27182999999999424
Guerrero,Reinversión de utilidades,2010,4,False,81.18795228,13.020261000000005
Guerrero,Reinversión de utilidades,2011,1,False,35.63651985,35.63651985
Guerrero,Reinversión de utilidades,2011,2,False,101.58377685,65.94725700000001
Guerrero,Reinversión de utilidades,2011,3,False,110.72403785,9.140260999999995
Guerrero,Reinversión de utilidades,2011,4,False,97.90773085,-12.816307000000009
Guerrero,Reinversión de utilidades,2012,1,False,52.85752076,52.85752076
Guerrero,Reinversión de utilidades,2012,2,False,58.87088774,6.013366980000001
Guerrero,Reinversión de utilidades,2012,3,False,59.29706174,0.42617399999999606
Guerrero,Reinversión de utilidades,2012,4,False,79.81975874,20.522697
Guerrero,Reinversión de utilidades,2013,1,False,71.51123627,71.51123627
Guerrero,Reinversión de utilidades,2013,2,False,101.47037091,29.959134640000002
Guerrero,Reinversión de utilidades,2013,3,False,98.79191091,-2.678460000000001
Guerrero,Reinversión de utilidades,2013,4,False,300.30243391,201.51052299999998
Guerrero,Reinversión de utilidades,2014,1,False,73.25827121,73.25827121
Guerrero,Reinversión de utilidades,2014,2,False,156.89042764,83.63215643000001
Guerrero,Reinversión de utilidades,2014,3,False,285.74594764,128.85551999999998
Guerrero,Reinversión de utilidades,2014,4,False,285.35339364,-0.3925540000000183
Guerrero,Reinversión de utilidades,2015,1,False,35.6597198,35.6597198
Guerrero,Reinversión de utilidades,2015,2,False,84.63113811,48.97141831
Guerrero,Reinversión de utilidades,2015,3,False,90.80706511,6.1759270000000015
Guerrero,Reinversión de utilidades,2015,4,False,94.99951291,4.192447800000011
Guerrero,Reinversión de utilidades,2016,1,False,55.98580282,55.98580282
Guerrero,Reinversión de utilidades,2016,2,False,65.78966525,9.803862429999995
Guerrero,Reinversión de utilidades,2016,3,False,66.00682321,0.21715795999999443
Guerrero,Reinversión de utilidades,2016,4,False,70.76676339,4.759940180000001
Guerrero,Reinversión de utilidades,2017,1,False,67.03300548,67.03300548
Guerrero,Reinversión de utilidades,2017,2,False,89.41260725,22.379601769999994
Guerrero,Reinversión de utilidades,2017,3,False,97.06669525,7.654088000000002
Guerrero,Reinversión de utilidades,2017,4,False,120.6205598,23.55386455
Guerrero,Reinversión de utilidades,2018,1,False,55.50390786,55.50390786
Guerrero,Reinversión de utilidades,2018,2,False,70.6816845,15.177776640000005
Guerrero,Reinversión de utilidades,2018,3,False,80.45013784,9.768453339999994
Guerrero,Reinversión de utilidades,2018,4,False,89.00141072,8.551272879999999
Guerrero,Reinversión de utilidades,2019,1,False,174.16282619,174.16282619
Guerrero,Reinversión de utilidades,2019,2,False,174.27896525,0.11613905999999474
Guerrero,Reinversión de utilidades,2019,3,False,180.03956814,5.760602890000001
Guerrero,Reinversión de utilidades,2019,4,False,200.73564075,20.696072609999987
Guerrero,Reinversión de utilidades,2020,1,False,210.92576912,210.92576912
Guerrero,Reinversión de utilidades,2020,2,False,211.11280605,0.18703692999997656
Guerrero,Reinversión de utilidades,2020,3,False,218.63137533,7.518569280000008
Guerrero,Reinversión de utilidades,2020,4,False,217.70309804,-0.9282772900000111
Guerrero,Reinversión de utilidades,2021,1,False,74.43844723,74.43844723
Guerrero,Reinversión de utilidades,2021,2,False,201.4942741,127.05582687000002
Guerrero,Reinversión de utilidades,2021,3,False,268.03711471,66.54284061000001
Guerrero,Reinversión de utilidades,2021,4,False,339.05112238,71.01400766999996
Guerrero,Reinversión de utilidades,2022,1,False,83.32077374,83.32077374
Guerrero,Reinversión de utilidades,2022,2,False,123.97449123,40.65371748999999
Guerrero,Reinversión de utilidades,2022,3,False,163.56751617,39.59302494000001
Guerrero,Reinversión de utilidades,2022,4,False,202.2808958,38.71337962999999
Guerrero,Reinversión de utilidades,2023,1,False,43.55537738,43.55537738
Guerrero,Reinversión de utilidades,2023,2,False,34.50576635,-9.049611030000001
Guerrero,Reinversión de utilidades,2023,3,False,46.94206413,12.436297779999997
Guerrero,Reinversión de utilidades,2023,4,False,44.05523661,-2.886827519999997
Guerrero,Reinversión de utilidades,2024,1,False,9.2351812,9.2351812
Guerrero,Reinversión de utilidades,2024,2,False,19.39398394,10.158802739999999
Guerrero,Reinversión de utilidades,2024,3,False,15.83806347,-3.5559204699999984
Guerrero,Reinversión de utilidades,2024,4,False,6.76596783,-9.07209564
Guerrero,Reinversión de utilidades,2025,1,False,0.25520839,0.25520839
Guerrero,Reinversión de utilidades,2025,2,False,3.2391091,2.98390071
Guerrero,Reinversión de utilidades,2025,3,False,0.90970329,-2.32940581
Guerrero,Reinversión de utilidades,2025,4,False,-7.28305621,-8.1927595
Hidalgo,Reinversión de utilidades,2006,1,False,107.169535,107.169535
Hidalgo,Reinversión de utilidades,2006,2,False,136.542313,29.37277800000001
Hidalgo,Reinversión de utilidades,2006,3,False,142.686093,6.1437799999999925
Hidalgo,Reinversión de utilidades,2006,4,False,167.758948,25.072855000000004
Hidalgo,Reinversión de utilidades,2007,1,False,34.265433,34.265433
Hidalgo,Reinversión de utilidades,2007,2,False,52.641521,18.376087999999996
Hidalgo,Reinversión de utilidades,2007,3,False,53.513123,0.8716020000000029
Hidalgo,Reinversión de utilidades,2007,4,False,54.64361,1.1304870000000022
Hidalgo,Reinversión de utilidades,2008,1,False,64.211691,64.211691
Hidalgo,Reinversión de utilidades,2008,2,False,93.247525,29.035833999999994
Hidalgo,Reinversión de utilidades,2008,3,False,93.088572,-0.1589529999999968
Hidalgo,Reinversión de utilidades,2008,4,False,94.683909,1.5953370000000007
Hidalgo,Reinversión de utilidades,2009,1,False,20.232515,20.232515
Hidalgo,Reinversión de utilidades,2009,2,False,52.523669,32.291154
Hidalgo,Reinversión de utilidades,2009,3,False,64.415838,11.892168999999996
Hidalgo,Reinversión de utilidades,2009,4,False,62.455929,-1.9599089999999961
Hidalgo,Reinversión de utilidades,2010,1,False,17.565608,17.565608
Hidalgo,Reinversión de utilidades,2010,2,False,48.979417,31.413808999999997
Hidalgo,Reinversión de utilidades,2010,3,False,48.76623,-0.2131869999999978
