pais_origen,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Costa Rica,2021,3,False,0.40798401,0.0060056099999999946
Costa Rica,2021,4,False,0.55882671,0.15084269999999994
Costa Rica,2022,1,False,4.15645627,4.15645627
Costa Rica,2022,2,False,5.83884733,1.6823910600000005
Costa Rica,2022,3,False,7.76283178,1.9239844499999998
Costa Rica,2022,4,False,9.11516498,1.3523331999999995
Costa Rica,2023,1,True,,
Costa Rica,2023,2,False,-0.36659875,
Costa Rica,2023,3,False,0.24296984,0.60956859
Costa Rica,2023,4,False,6.16726285,5.92429301
Costa Rica,2024,1,True,,
Costa Rica,2024,2,False,4.12498728,
Costa Rica,2024,3,False,7.75498203,3.62999475
Costa Rica,2024,4,False,8.01814734,0.26316531000000065
Costa Rica,2025,1,False,0.0,0.0
Costa Rica,2025,2,False,0.76525381,0.76525381
Costa Rica,2025,3,False,0.72723416,-0.03801965000000007
Costa Rica,2025,4,False,5.56695423,4.83972007
Costa Rica,2026,1,False,0.61581312,0.61581312
Costa de Marfil,2018,1,True,,
Costa de Marfil,2018,2,True,,
Costa de Marfil,2018,3,True,,
Costa de Marfil,2018,4,True,,
Costa de Marfil,2019,1,False,0.0,0.0
Costa de Marfil,2019,2,False,0.0,0.0
Costa de Marfil,2019,3,False,0.0,0.0
Costa de Marfil,2019,4,False,0.0,0.0
Costa de Marfil,2020,1,False,0.0,0.0
Costa de Marfil,2020,2,False,0.0,0.0
Costa de Marfil,2020,3,True,,
Costa de Marfil,2020,4,True,,
Costa de Marfil,2021,1,False,0.0,0.0
Costa de Marfil,2021,2,False,0.0,0.0
Costa de Marfil,2021,3,True,,
Costa de Marfil,2021,4,True,,
Costa de Marfil,2022,1,False,0.0,0.0
Costa de Marfil,2022,2,False,0.0,0.0
Costa de Marfil,2022,3,False,0.0,0.0
Costa de Marfil,2022,4,False,0.0,0.0
Costa de Marfil,2023,1,False,0.0,0.0
Costa de Marfil,2023,2,False,0.0,0.0
Costa de Marfil,2023,3,False,0.0,0.0
Costa de Marfil,2023,4,False,0.0,0.0
Costa de Marfil,2024,1,False,0.0,0.0
Costa de Marfil,2024,2,False,0.0,0.0
Costa de Marfil,2024,3,False,0.0,0.0
Costa de Marfil,2024,4,False,0.0,0.0
Costa de Marfil,2025,1,False,0.0,0.0
Costa de Marfil,2025,2,False,0.0,0.0
Costa de Marfil,2025,3,False,0.0,0.0
Costa de Marfil,2025,4,False,0.0,0.0
Costa de Marfil,2026,1,False,0.0,0.0
Croacia,2018,1,False,0.0,0.0
Croacia,2018,2,False,0.0,0.0
Croacia,2018,3,True,,
Croacia,2018,4,True,,
Croacia,2019,1,False,0.0,0.0
Croacia,2019,2,False,0.0,0.0
Croacia,2019,3,True,,
Croacia,2019,4,True,,
Croacia,2020,1,False,0.0,0.0
Croacia,2020,2,False,0.0,0.0
Croacia,2020,3,False,0.0,0.0
Croacia,2020,4,False,0.0,0.0
Croacia,2021,1,False,0.0,0.0
Croacia,2021,2,False,0.0,0.0
Croacia,2021,3,False,0.0,0.0
Croacia,2021,4,True,,
Croacia,2022,1,False,0.0,0.0
Croacia,2022,2,False,0.0,0.0
Croacia,2022,3,False,0.0,0.0
Croacia,2022,4,True,,
Croacia,2023,1,False,0.0,0.0
Croacia,2023,2,False,0.0,0.0
Croacia,2023,3,True,,
Croacia,2023,4,True,,
Croacia,2024,1,False,0.0,0.0
Croacia,2024,2,True,,
Croacia,2024,3,True,,
Croacia,2024,4,True,,
Croacia,2025,1,False,0.0,0.0
Croacia,2025,2,True,,
Croacia,2025,3,True,,
Croacia,2025,4,True,,
Croacia,2026,1,False,0.0,0.0
Cuba,2018,1,False,0.15953176,0.15953176
Cuba,2018,2,False,-0.40548381,-0.56501557
Cuba,2018,3,False,0.75653096,1.1620147699999999
Cuba,2018,4,False,1.03871657,0.2821856100000001
Cuba,2019,1,False,0.3060128,0.3060128
Cuba,2019,2,False,1.06254996,0.7565371599999999
Cuba,2019,3,False,2.51752527,1.4549753100000002
Cuba,2019,4,False,2.42661476,-0.09091051000000006
Cuba,2020,1,False,0.48640521,0.48640521
Cuba,2020,2,False,0.64828968,0.16188447
Cuba,2020,3,False,1.08290156,0.43461188000000006
Cuba,2020,4,False,1.29669249,0.21379093000000005
Cuba,2021,1,False,0.7830081,0.7830081
Cuba,2021,2,False,1.38889394,0.60588584
Cuba,2021,3,False,1.48629468,0.0974007400000001
Cuba,2021,4,False,2.12259456,0.6362998799999999
Cuba,2022,1,False,1.32010099,1.32010099
Cuba,2022,2,False,2.81205382,1.49195283
Cuba,2022,3,False,4.48088445,1.6688306299999995
Cuba,2022,4,False,4.85453984,0.3736553900000006
Cuba,2023,1,False,0.29626738,0.29626738
Cuba,2023,2,False,3.63965454,3.34338716
Cuba,2023,3,False,5.19827326,1.5586187199999997
Cuba,2023,4,False,5.66074549,0.4624722300000004
Cuba,2024,1,False,0.64838324,0.64838324
Cuba,2024,2,False,2.1139604,1.4655771599999998
Cuba,2024,3,False,5.05691116,2.9429507600000004
Cuba,2024,4,False,6.28981742,1.23290626
Cuba,2025,1,False,-0.01348089,-0.01348089
Cuba,2025,2,False,2.91198656,2.9254674499999997
Cuba,2025,3,False,5.6242228,2.71223624
Cuba,2025,4,False,8.39489635,2.7706735499999997
Cuba,2026,1,False,1.73049382,1.73049382
Dinamarca,2018,1,True,,
Dinamarca,2018,2,False,26.71380637,
Dinamarca,2018,3,False,24.164128,-2.5496783699999988
Dinamarca,2018,4,False,21.06775414,-3.09637386
Dinamarca,2019,1,False,18.78858834,18.78858834
Dinamarca,2019,2,False,31.57286333,12.78427499
Dinamarca,2019,3,False,46.61237135,15.039508019999996
Dinamarca,2019,4,False,190.017095,143.40472365000002
Dinamarca,2020,1,False,45.09424967,45.09424967
Dinamarca,2020,2,False,43.65588209,-1.4383675800000049
Dinamarca,2020,3,False,100.5750819,56.91919981
Dinamarca,2020,4,False,107.9019,7.326818099999997
Dinamarca,2021,1,False,-130.1087862,-130.1087862
Dinamarca,2021,2,False,-109.140587,20.9681992
Dinamarca,2021,3,False,-15.04050292,94.10008408
Dinamarca,2021,4,False,7.79770769,22.83821061
Dinamarca,2022,1,False,35.43203491,35.43203491
Dinamarca,2022,2,False,27.98812298,-7.443911929999999
Dinamarca,2022,3,False,35.01538751,7.0272645299999965
Dinamarca,2022,4,False,-172.6974361,-207.71282361
Dinamarca,2023,1,False,101.3031532,101.3031532
Dinamarca,2023,2,False,53.49061274,-47.812540459999994
Dinamarca,2023,3,False,110.1431834,56.652570659999995
Dinamarca,2023,4,False,96.22789429,-13.915289110000003
Dinamarca,2024,1,False,92.45610948,92.45610948
Dinamarca,2024,2,False,74.54491718,-17.911192299999996
Dinamarca,2024,3,False,45.13297335,-29.41194383
Dinamarca,2024,4,False,25.93163744,-19.20133591
Dinamarca,2025,1,False,-3.27470728,-3.27470728
Dinamarca,2025,2,False,8.75513902,12.029846299999999
Dinamarca,2025,3,False,-18.33032898,-27.085468
Dinamarca,2025,4,False,15.32568987,33.65601885
Dinamarca,2026,1,False,44.74748234,44.74748234
Dominica,2018,1,False,0.0,0.0
Dominica,2018,2,False,0.0,0.0
Dominica,2018,3,False,0.0,0.0
Dominica,2018,4,False,0.0,0.0
Dominica,2019,1,False,0.0,0.0
Dominica,2019,2,False,0.0,0.0
Dominica,2019,3,False,0.0,0.0
Dominica,2019,4,False,0.0,0.0
Dominica,2020,1,False,0.0,0.0
Dominica,2020,2,False,0.0,0.0
Dominica,2020,3,False,0.0,0.0
Dominica,2020,4,False,0.0,0.0
Dominica,2021,1,False,0.0,0.0
Dominica,2021,2,False,0.0,0.0
Dominica,2021,3,False,0.0,0.0
Dominica,2021,4,False,0.0,0.0
Dominica,2022,1,False,0.0,0.0
Dominica,2022,2,False,0.0,0.0
Dominica,2022,3,False,0.0,0.0
Dominica,2022,4,True,,
Dominica,2023,1,False,0.0,0.0
Dominica,2023,2,False,0.0,0.0
Dominica,2023,3,False,0.0,0.0
Dominica,2023,4,False,0.0,0.0
Dominica,2024,1,False,0.0,0.0
Dominica,2024,2,False,0.0,0.0
Dominica,2024,3,False,0.0,0.0
Dominica,2024,4,False,0.0,0.0
Dominica,2025,1,False,0.0,0.0
Dominica,2025,2,False,0.0,0.0
Dominica,2025,3,False,0.0,0.0
Dominica,2025,4,False,0.0,0.0
Dominica,2026,1,False,0.0,0.0
Ecuador,2018,1,False,0.0,0.0
Ecuador,2018,2,True,,
Ecuador,2018,3,False,0.02367006,
Ecuador,2018,4,False,0.13801015,0.11434009
Ecuador,2019,1,False,1.85566214,1.85566214
Ecuador,2019,2,False,1.85566187,-2.6999999991339507e-07
Ecuador,2019,3,False,4.08727506,2.2316131899999996
Ecuador,2019,4,False,3.88417196,-0.20310309999999943
Ecuador,2020,1,False,0.0,0.0
Ecuador,2020,2,False,0.0,0.0
Ecuador,2020,3,True,,
Ecuador,2020,4,True,,
Ecuador,2021,1,True,,
Ecuador,2021,2,False,0.14712561,
Ecuador,2021,3,False,2.35801035,2.21088474
Ecuador,2021,4,False,2.35801035,0.0
Ecuador,2022,1,False,2.60498966,2.60498966
Ecuador,2022,2,False,2.60599191,0.0010022499999999823
Ecuador,2022,3,False,3.25946521,0.6534732999999999
Ecuador,2022,4,False,3.41819378,0.15872857000000007
Ecuador,2023,1,False,0.50055156,0.50055156
Ecuador,2023,2,False,0.8044521,0.30390054
Ecuador,2023,3,False,1.15290341,0.34845130999999996
Ecuador,2023,4,False,5.47759525,4.32469184
Ecuador,2024,1,False,0.0,0.0
Ecuador,2024,2,True,,
Ecuador,2024,3,False,5.63044963,
Ecuador,2024,4,False,5.01273168,-0.6177179500000003
Ecuador,2025,1,False,-0.74020812,-0.74020812
Ecuador,2025,2,False,-1.62538812,-0.88518
Ecuador,2025,3,False,0.98003016,2.60541828
Ecuador,2025,4,False,2.0937391,1.11370894
Ecuador,2026,1,True,,
Egipto,2018,1,False,0.0,0.0
Egipto,2018,2,False,0.0,0.0
Egipto,2018,3,False,0.0,0.0
Egipto,2018,4,True,,
Egipto,2019,1,False,0.0,0.0
Egipto,2019,2,True,,
Egipto,2019,3,True,,
Egipto,2019,4,True,,
Egipto,2020,1,False,0.0,0.0
Egipto,2020,2,False,0.0,0.0
Egipto,2020,3,False,0.0,0.0
Egipto,2020,4,False,0.0,0.0
Egipto,2021,1,False,0.0,0.0
Egipto,2021,2,False,0.0,0.0
Egipto,2021,3,False,0.0,0.0
Egipto,2021,4,False,0.0,0.0
Egipto,2022,1,False,0.0,0.0
Egipto,2022,2,False,0.0,0.0
Egipto,2022,3,False,0.0,0.0
Egipto,2022,4,False,0.0,0.0
Egipto,2023,1,False,0.0,0.0
Egipto,2023,2,False,0.0,0.0
Egipto,2023,3,True,,
Egipto,2023,4,True,,
Egipto,2024,1,False,0.0,0.0
Egipto,2024,2,False,0.0,0.0
Egipto,2024,3,False,0.0,0.0
Egipto,2024,4,True,,
Egipto,2025,1,False,0.0,0.0
Egipto,2025,2,False,0.0,0.0
Egipto,2025,3,False,0.0,0.0
Egipto,2025,4,False,0.0,0.0
Egipto,2026,1,False,0.0,0.0
El Salvador,2018,1,False,0.0,0.0
El Salvador,2018,2,True,,
El Salvador,2018,3,False,0.05089698,
El Salvador,2018,4,False,0.05089698,0.0
El Salvador,2019,1,False,0.0,0.0
El Salvador,2019,2,False,4.76085598,4.76085598
El Salvador,2019,3,False,4.760934,7.802000000012299e-05
El Salvador,2019,4,False,4.83736732,0.07643332000000047
El Salvador,2020,1,False,0.0,0.0
El Salvador,2020,2,True,,
El Salvador,2020,3,True,,
El Salvador,2020,4,False,8.93396542,
El Salvador,2021,1,True,,
El Salvador,2021,2,False,0.21196523,
El Salvador,2021,3,False,0.28688544,0.07492020999999999
El Salvador,2021,4,False,2.30302841,2.01614297
El Salvador,2022,1,True,,
El Salvador,2022,2,False,2.29150047,
El Salvador,2022,3,False,2.42311069,0.13161022000000022
El Salvador,2022,4,False,2.65420934,0.23109864999999985
El Salvador,2023,1,True,,
El Salvador,2023,2,False,0.45011854,
El Salvador,2023,3,False,1.00415241,0.55403387
El Salvador,2023,4,False,1.00415241,0.0
El Salvador,2024,1,False,0.0,0.0
El Salvador,2024,2,False,0.0,0.0
El Salvador,2024,3,False,0.0,0.0
El Salvador,2024,4,False,0.26142886,0.26142886
El Salvador,2025,1,False,0.25168523,0.25168523
El Salvador,2025,2,False,0.36410901,0.11242378000000003
El Salvador,2025,3,False,0.36410901,0.0
El Salvador,2025,4,False,0.88876104,0.5246520299999999
El Salvador,2026,1,False,0.23328434,0.23328434
Emiratos Árabes Unidos,2018,1,True,,
Emiratos Árabes Unidos,2018,2,False,14.54570733,
Emiratos Árabes Unidos,2018,3,False,14.54570733,0.0
Emiratos Árabes Unidos,2018,4,False,14.54570733,0.0
Emiratos Árabes Unidos,2019,1,False,0.0,0.0
Emiratos Árabes Unidos,2019,2,False,0.0,0.0
Emiratos Árabes Unidos,2019,3,False,0.0,0.0
Emiratos Árabes Unidos,2019,4,False,0.0,0.0
Emiratos Árabes Unidos,2020,1,False,0.0,0.0
Emiratos Árabes Unidos,2020,2,False,0.0,0.0
Emiratos Árabes Unidos,2020,3,False,0.0,0.0
Emiratos Árabes Unidos,2020,4,True,,
Emiratos Árabes Unidos,2021,1,True,,
Emiratos Árabes Unidos,2021,2,True,,
Emiratos Árabes Unidos,2021,3,False,0.08208623,
Emiratos Árabes Unidos,2021,4,False,0.40527383,0.3231876
Emiratos Árabes Unidos,2022,1,False,0.0,0.0
Emiratos Árabes Unidos,2022,2,True,,
Emiratos Árabes Unidos,2022,3,True,,
Emiratos Árabes Unidos,2022,4,True,,
Emiratos Árabes Unidos,2023,1,False,0.0,0.0
Emiratos Árabes Unidos,2023,2,False,2.53356664,2.53356664
Emiratos Árabes Unidos,2023,3,False,3.6622705,1.12870386
Emiratos Árabes Unidos,2023,4,False,7.30928177,3.64701127
Emiratos Árabes Unidos,2024,1,True,,
Emiratos Árabes Unidos,2024,2,False,7.31022932,
Emiratos Árabes Unidos,2024,3,False,9.93173287,2.621503549999999
Emiratos Árabes Unidos,2024,4,False,4.09170573,-5.840027139999999
Emiratos Árabes Unidos,2025,1,True,,
Emiratos Árabes Unidos,2025,2,False,10.44991355,
Emiratos Árabes Unidos,2025,3,False,27.78927852,17.33936497
Emiratos Árabes Unidos,2025,4,False,29.07995019,1.2906716700000018
Emiratos Árabes Unidos,2026,1,True,,
Escocia,2018,1,False,0.0,0.0
Escocia,2018,2,False,0.0,0.0
Escocia,2018,3,False,0.0,0.0
Escocia,2018,4,False,0.0,0.0
Escocia,2019,1,False,0.0,0.0
Escocia,2019,2,False,0.0,0.0
Escocia,2019,3,False,0.0,0.0
Escocia,2019,4,False,0.0,0.0
Escocia,2020,1,False,0.0,0.0
Escocia,2020,2,False,0.0,0.0
Escocia,2020,3,False,0.0,0.0
Escocia,2020,4,False,0.0,0.0
Escocia,2021,1,False,0.0,0.0
Escocia,2021,2,False,0.0,0.0
Escocia,2021,3,False,0.0,0.0
Escocia,2021,4,False,0.0,0.0
Escocia,2022,1,False,0.0,0.0
Escocia,2022,2,False,0.0,0.0
Escocia,2022,3,False,0.0,0.0
Escocia,2022,4,False,0.0,0.0
Escocia,2023,1,False,0.0,0.0
Escocia,2023,2,False,0.0,0.0
Escocia,2023,3,True,,
Escocia,2023,4,True,,
Escocia,2024,1,False,0.0,0.0
Escocia,2024,2,False,0.0,0.0
Escocia,2024,3,True,,
Escocia,2024,4,True,,
Escocia,2025,1,False,0.0,0.0
Escocia,2025,2,False,0.0,0.0
Escocia,2025,3,False,0.0,0.0
Escocia,2025,4,True,,
Escocia,2026,1,False,0.0,0.0
Eslovaquia,2018,1,False,0.0,0.0
Eslovaquia,2018,2,True,,
Eslovaquia,2018,3,False,0.16434522,
Eslovaquia,2018,4,False,0.16434522,0.0
Eslovaquia,2019,1,False,0.0,0.0
Eslovaquia,2019,2,False,0.0,0.0
Eslovaquia,2019,3,False,0.30826402,0.30826402
Eslovaquia,2019,4,False,0.30826402,0.0
Eslovaquia,2020,1,False,0.0,0.0
Eslovaquia,2020,2,False,0.0,0.0
Eslovaquia,2020,3,False,0.32364378,0.32364378
Eslovaquia,2020,4,False,0.51396315,0.19031937000000004
Eslovaquia,2021,1,False,0.0,0.0
Eslovaquia,2021,2,True,,
Eslovaquia,2021,3,False,0.27244264,
Eslovaquia,2021,4,False,0.17608078,-0.09636186000000002
Eslovaquia,2022,1,True,,
Eslovaquia,2022,2,True,,
Eslovaquia,2022,3,False,0.06299225,
Eslovaquia,2022,4,False,0.08005493,0.017062679999999997
Eslovaquia,2023,1,True,,
Eslovaquia,2023,2,True,,
Eslovaquia,2023,3,False,0.35647228,
Eslovaquia,2023,4,False,0.49353974,0.13706746000000003
Eslovaquia,2024,1,False,0.0,0.0
Eslovaquia,2024,2,False,0.0,0.0
Eslovaquia,2024,3,False,0.2682817,0.2682817
Eslovaquia,2024,4,False,0.40653755,0.13825585
Eslovaquia,2025,1,True,,
Eslovaquia,2025,2,False,-1.39813835,
Eslovaquia,2025,3,False,0.36126141,1.75939976
Eslovaquia,2025,4,False,0.77698691,0.41572549999999997
Eslovaquia,2026,1,True,,
Eslovenia,2018,1,False,0.0,0.0
Eslovenia,2018,2,False,0.0,0.0
Eslovenia,2018,3,False,0.0,0.0
Eslovenia,2018,4,False,0.0,0.0
Eslovenia,2019,1,False,0.0,0.0
Eslovenia,2019,2,False,0.0,0.0
Eslovenia,2019,3,True,,
Eslovenia,2019,4,True,,
Eslovenia,2020,1,False,0.0,0.0
Eslovenia,2020,2,True,,
Eslovenia,2020,3,True,,
Eslovenia,2020,4,True,,
Eslovenia,2021,1,True,,
Eslovenia,2021,2,True,,
Eslovenia,2021,3,True,,
Eslovenia,2021,4,True,,
Eslovenia,2022,1,False,0.0,0.0
Eslovenia,2022,2,False,0.0,0.0
Eslovenia,2022,3,False,0.61005127,0.61005127
Eslovenia,2022,4,False,0.61005127,0.0
Eslovenia,2023,1,False,0.0,0.0
Eslovenia,2023,2,False,0.0,0.0
Eslovenia,2023,3,True,,
Eslovenia,2023,4,True,,
Eslovenia,2024,1,False,0.0,0.0
Eslovenia,2024,2,False,0.0,0.0
Eslovenia,2024,3,False,0.0,0.0
Eslovenia,2024,4,True,,
Eslovenia,2025,1,False,0.0,0.0
Eslovenia,2025,2,False,0.0,0.0
Eslovenia,2025,3,False,0.0,0.0
Eslovenia,2025,4,True,,
Eslovenia,2026,1,False,0.0,0.0
España,2018,1,False,1771.699467,1771.699467
España,2018,2,False,2742.311108,970.611641
España,2018,3,False,2854.578915,112.26780700000018
España,2018,4,False,4127.13504,1272.556125
España,2019,1,False,1404.405826,1404.405826
España,2019,2,False,2009.172533,604.766707
España,2019,3,False,4025.847703,2016.67517
España,2019,4,False,3977.775876,-48.07182699999976
España,2020,1,False,1475.284695,1475.284695
España,2020,2,False,2003.863529,528.5788339999999
España,2020,3,False,3225.219628,1221.3560989999999
España,2020,4,False,3998.750837,773.5312090000002
España,2021,1,False,1434.433766,1434.433766
España,2021,2,False,1680.061531,245.62776499999995
España,2021,3,False,2666.846528,986.784997
España,2021,4,False,4334.682907,1667.8363790000003
España,2022,1,False,2093.150842,2093.150842
España,2022,2,False,1884.541679,-208.60916300000008
España,2022,3,False,2283.022827,398.48114799999985
España,2022,4,False,1637.87999,-645.1428369999999
España,2023,1,False,3779.918205,3779.918205
España,2023,2,False,4224.627127,444.7089219999998
España,2023,3,False,3720.864063,-503.76306399999976
España,2023,4,False,3774.11987,53.255807000000004
España,2024,1,False,350.6567939,350.6567939
España,2024,2,False,-219.8104937,-570.4672876
España,2024,3,False,-903.4325585,-683.6220648000001
España,2024,4,False,-1134.196846,-230.76428750000002
España,2025,1,False,3210.07435,3210.07435
España,2025,2,False,5942.992153,2732.9178030000003
España,2025,3,False,5764.925215,-178.06693799999994
España,2025,4,False,4431.413848,-1333.511367
España,2026,1,False,3803.60626,3803.60626
Estados Unidos de América,2018,1,False,4143.216795,4143.216795
Estados Unidos de América,2018,2,False,6973.210562,2829.993767
Estados Unidos de América,2018,3,False,8833.630298,1860.4197359999998
Estados Unidos de América,2018,4,False,12273.68317,3440.052872
Estados Unidos de América,2019,1,False,4379.868971,4379.868971
Estados Unidos de América,2019,2,False,6864.852409,2484.983438
Estados Unidos de América,2019,3,False,9094.100109,2229.247700000001
Estados Unidos de América,2019,4,False,12117.28508,3023.1849709999988
Estados Unidos de América,2020,1,False,4018.217962,4018.217962
Estados Unidos de América,2020,2,False,6937.076486,2918.8585239999998
Estados Unidos de América,2020,3,False,9202.171825,2265.0953389999995
Estados Unidos de América,2020,4,False,11355.8489,2153.6770750000014
Estados Unidos de América,2021,1,False,5047.985092,5047.985092
Estados Unidos de América,2021,2,False,9361.67914,4313.694048
Estados Unidos de América,2021,3,False,12305.93105,2944.251909999999
Estados Unidos de América,2021,4,False,15009.35941,2703.42836
Estados Unidos de América,2022,1,False,7602.278697,7602.278697
Estados Unidos de América,2022,2,False,10964.15786,3361.8791629999996
Estados Unidos de América,2022,3,False,12576.09969,1611.9418299999998
Estados Unidos de América,2022,4,False,15021.5734,2445.47371
Estados Unidos de América,2023,1,False,6405.247533,6405.247533
Estados Unidos de América,2023,2,False,12369.95675,5964.709217
Estados Unidos de América,2023,3,False,13527.53901,1157.582260000001
Estados Unidos de América,2023,4,False,13633.84878,106.30976999999984
Estados Unidos de América,2024,1,False,10615.23239,10615.23239
Estados Unidos de América,2024,2,False,13717.39801,3102.1656200000016
Estados Unidos de América,2024,3,False,14473.86083,756.4628199999988
Estados Unidos de América,2024,4,False,16512.80049,2038.9396600000018
Estados Unidos de América,2025,1,False,8264.214182,8264.214182
Estados Unidos de América,2025,2,False,14703.16893,6438.954748
Estados Unidos de América,2025,3,False,16146.07185,1442.9029200000004
Estados Unidos de América,2025,4,False,15877.16707,-268.90478000000076
Estados Unidos de América,2026,1,False,10210.49773,10210.49773
Estonia,2018,1,False,0.0,0.0
Estonia,2018,2,True,,
Estonia,2018,3,False,0.13394844,
Estonia,2018,4,False,0.13394844,0.0
Estonia,2019,1,True,,
Estonia,2019,2,True,,
Estonia,2019,3,False,0.20402628,
Estonia,2019,4,False,0.20402628,0.0
Estonia,2020,1,False,0.0,0.0
Estonia,2020,2,False,0.0,0.0
Estonia,2020,3,True,,
Estonia,2020,4,True,,
Estonia,2021,1,False,0.0,0.0
Estonia,2021,2,True,,
Estonia,2021,3,False,0.0504316,
Estonia,2021,4,False,0.01047415,-0.03995745
Estonia,2022,1,False,0.0,0.0
Estonia,2022,2,False,0.0,0.0
Estonia,2022,3,False,0.0,0.0
Estonia,2022,4,False,0.0,0.0
Estonia,2023,1,False,0.0,0.0
Estonia,2023,2,True,,
Estonia,2023,3,True,,
Estonia,2023,4,True,,
Estonia,2024,1,False,0.0,0.0
Estonia,2024,2,False,0.0,0.0
Estonia,2024,3,False,0.0,0.0
Estonia,2024,4,False,0.0,0.0
Estonia,2025,1,True,,
Estonia,2025,2,True,,
Estonia,2025,3,False,0.16988976,
Estonia,2025,4,False,0.16988976,0.0
Estonia,2026,1,True,,
Etiopía,2018,1,False,0.0,0.0
Etiopía,2018,2,False,0.0,0.0
Etiopía,2018,3,False,0.0,0.0
Etiopía,2018,4,False,0.0,0.0
Etiopía,2019,1,False,0.0,0.0
Etiopía,2019,2,False,0.0,0.0
Etiopía,2019,3,False,0.0,0.0
Etiopía,2019,4,True,,
Etiopía,2020,1,False,0.0,0.0
Etiopía,2020,2,False,0.0,0.0
Etiopía,2020,3,False,0.0,0.0
Etiopía,2020,4,False,0.0,0.0
Etiopía,2021,1,False,0.0,0.0
Etiopía,2021,2,False,0.0,0.0
Etiopía,2021,3,False,0.0,0.0
Etiopía,2021,4,False,0.0,0.0
Etiopía,2022,1,False,0.0,0.0
Etiopía,2022,2,False,0.0,0.0
Etiopía,2022,3,False,0.0,0.0
Etiopía,2022,4,False,0.0,0.0
Etiopía,2023,1,False,0.0,0.0
Etiopía,2023,2,False,0.0,0.0
Etiopía,2023,3,False,0.0,0.0
Etiopía,2023,4,False,0.0,0.0
Etiopía,2024,1,False,0.0,0.0
Etiopía,2024,2,False,0.0,0.0
Etiopía,2024,3,False,0.0,0.0
Etiopía,2024,4,False,0.0,0.0
Etiopía,2025,1,False,0.0,0.0
Etiopía,2025,2,False,0.0,0.0
Etiopía,2025,3,False,0.0,0.0
Etiopía,2025,4,False,0.0,0.0
Etiopía,2026,1,False,0.0,0.0
Federación de Rusia,2018,1,True,,
Federación de Rusia,2018,2,False,18.79381412,
Federación de Rusia,2018,3,False,31.63510678,12.84129266
Federación de Rusia,2018,4,False,31.84172792,0.20662113999999931
Federación de Rusia,2019,1,False,0.37947983,0.37947983
Federación de Rusia,2019,2,False,3.15936773,2.7798879
Federación de Rusia,2019,3,False,3.7888605,0.6294927700000001
Federación de Rusia,2019,4,False,39.3025894,35.513728900000004
Federación de Rusia,2020,1,False,1.53460013,1.53460013
Federación de Rusia,2020,2,False,1.66332929,0.12872916
Federación de Rusia,2020,3,False,1.62558975,-0.037739540000000016
Federación de Rusia,2020,4,False,1.73303671,0.10744695999999987
Federación de Rusia,2021,1,True,,
Federación de Rusia,2021,2,False,0.38979396,
Federación de Rusia,2021,3,False,0.64253195,0.25273798999999997
Federación de Rusia,2021,4,False,0.89680008,0.25426813000000004
Federación de Rusia,2022,1,False,0.78458806,0.78458806
Federación de Rusia,2022,2,False,1.54622907,0.7616410100000001
Federación de Rusia,2022,3,False,1.87775239,0.33152331999999984
Federación de Rusia,2022,4,False,2.3456882,0.4679358100000002
Federación de Rusia,2023,1,False,1.1372329,1.1372329
Federación de Rusia,2023,2,False,3.65685848,2.5196255799999996
Federación de Rusia,2023,3,False,5.39650726,1.73964878
Federación de Rusia,2023,4,False,9.07560832,3.6791010600000007
Federación de Rusia,2024,1,False,0.41879622,0.41879622
Federación de Rusia,2024,2,False,17.49545353,17.076657309999998
Federación de Rusia,2024,3,False,19.11142164,1.6159681100000007
Federación de Rusia,2024,4,False,86.3571506,67.24572896
Federación de Rusia,2025,1,False,141.0936852,141.0936852
Federación de Rusia,2025,2,False,142.4354053,1.3417201000000034
Federación de Rusia,2025,3,False,146.5930858,4.157680499999998
Federación de Rusia,2025,4,False,147.2973767,0.7042908999999895
Federación de Rusia,2026,1,False,0.89365651,0.89365651
Filipinas,2018,1,False,0.68528286,0.68528286
Filipinas,2018,2,False,0.76021877,0.07493591
Filipinas,2018,3,False,0.76021877,0.0
Filipinas,2018,4,False,0.76021877,0.0
Filipinas,2019,1,True,,
Filipinas,2019,2,True,,
Filipinas,2019,3,False,0.22095913,
Filipinas,2019,4,False,0.31015728,0.08919814999999998
Filipinas,2020,1,False,0.0,0.0
Filipinas,2020,2,True,,
Filipinas,2020,3,True,,
Filipinas,2020,4,True,,
Filipinas,2021,1,False,0.0,0.0
Filipinas,2021,2,True,,
Filipinas,2021,3,False,0.43109734,
Filipinas,2021,4,False,0.57769913,0.14660178999999995
Filipinas,2022,1,False,0.33345358,0.33345358
Filipinas,2022,2,False,0.85487156,0.52141798
Filipinas,2022,3,False,1.04203233,0.1871607700000001
Filipinas,2022,4,False,1.04203233,0.0
Filipinas,2023,1,True,,
Filipinas,2023,2,False,3.2026161,
Filipinas,2023,3,False,3.81309854,0.6104824399999997
Filipinas,2023,4,False,3.89704526,0.08394672000000014
Filipinas,2024,1,False,1.32045548,1.32045548
Filipinas,2024,2,False,161.4946345,160.17417902
Filipinas,2024,3,False,162.1358402,0.6412057000000004
Filipinas,2024,4,False,161.0986076,-1.0372325999999816
Filipinas,2025,1,False,0.0,0.0
Filipinas,2025,2,False,243.1626323,243.1626323
Filipinas,2025,3,False,243.1626323,0.0
